13767: n#731222;n#11435028;n#2866578;n#3304730;n#3008275;n#3345115;n#4021798;n#3305522;v#750532;n#2964389
13768: n#10136959;n#10184683
13769: GAP
13770: GAP
13771: GAP
13772: GAP
13773: n#4223299;n#3595614;n#4197391;n#3595523;n#4531873;n#4482297;n#7468456;n#2859184;n#9820263;s#844719
13774: n#5581693;n#5584486;n#5584265;n#5581514;n#2156413;n#3804744;n#2153959;v#1516865;n#13652335
13775: GAP
13776: n#1019703;n#3257343;v#1736822;n#803394;n#13469526;n#13516597;n#6303150;n#6305610;n#3257065;n#13907415
13777: GAP
13778: n#1856155;n#1855672;n#7646821;n#3441112
13779: v#1285440;v#407633;v#699815;v#1340439;n#9358751;n#812526;n#3815615;v#697589;n#5635624;v#1343892
13780: n#3781055;n#7911677;n#1449980;n#11831730
13781: a#1905653;s#2343110;a#417413;s#1278080;a#5205;s#2341864;n#2950826;a#1904845;s#1205473;a#393105
13782: GAP
13783: GAP
13784: n#3632277;n#9623038;n#312553;n#306426;n#10014939;n#9963574;n#307631;n#572489;n#10162991;n#4096066
13785: n#2820210;n#4188179;n#2821030;n#9217638;n#2990373;n#4508949;n#4105068;n#3673450;n#9217867;n#3648219
13786: n#3309808;a#3124541;n#4946877;n#2954068;n#14580897;n#20827
13787: v#833702;v#100551;n#894552;v#99721;n#920510;v#100044;n#624738;v#2387034;n#523513;n#2949202
13788: GAP
13789: v#1090335;n#1171644;v#605783;n#3612965;v#1146918;n#3327234;v#1092366;v#1400044;v#1224415;v#1285440
13790: v#2763740;v#2767116;v#546192;v#973056;v#2162947;n#4043733;v#2686952;v#2161530;v#1829747;n#4041544
13791: v#2763740;v#2162947;v#209837;v#2767116;v#2041877;n#4953954;v#973056;v#397576;v#2161530;v#546192
13792: n#1169317;n#11503644;n#4079933;n#8360672;n#11503968;n#202284;n#8404188;n#1179393;n#5035353;n#5689249
13793: n#2158619;n#1925695;n#11463746;n#3733131;n#11463895;n#582388;n#7477587;n#584367;n#15211484
13794: n#5238036;n#3301291;n#9223725;n#3291963;n#3908618;n#3291819;n#4605726;n#5521111;n#9432430;n#3121698
13795: n#3347338;n#8121117;n#4306080
13796: n#4371225;n#3982060;n#442115
13797: n#4371225;n#3982060;n#5144079;n#2807731;n#3661861
13798: n#7802417;n#12141495;n#7702957;n#7704994;n#7568991;n#14806176
13799: n#7601999;n#7603930;n#7603722;n#7922764;n#2840619
13800: n#7844042;n#5399034
13801: n#7635155;n#6387538;n#7693972
13802: n#7636534;n#7908567;n#6823440;n#7608245;n#7700964
13803: n#7654886;n#7653982;n#7656741;n#7880458;n#5279026;n#7862348;n#566889;n#7657903;n#7658678;n#7656961
13804: GAP
13805: a#1963509;a#1962819;a#1962631;a#634862;a#1978395;a#1956060;s#1978532;a#1963792;s#917768;s#1853934
13806: s#2477557;a#1569965;a#2037708;a#2290998;n#7040939;a#1098293;v#2161922;s#2095542;a#2321009;s#1328229
13807: n#7374633;n#1237415;n#9252586;n#1202415;n#1159025;n#8304895;n#1266945;n#381680;n#374224;n#3183080
13808: n#6169488;n#6387980;n#6359877;n#6365102;n#7051975;n#6825399;n#6388579;n#6351613;n#6828818;n#4599396
13809: n#10151760;n#3467517
13810: a#1159531;a#1459295;s#2113191;n#7927197;n#6838868;r#513248;a#302761;a#1152746;a#9046;n#10697282
13811: a#1158596;s#47243;n#9782167;n#7901587;a#1375174;n#10037385;s#1159217;n#10034201;s#1513512;a#1779986
13812: n#7951464;n#161243;n#5790242;n#3337140;n#5264545;n#4321534;n#6591442;n#7887634;n#13367070;n#1014066
13813: v#2163301;v#2533282;v#1844048;v#2443049;v#2131279;v#661824;v#1315613;v#877083;v#939857;v#648224
13814: n#3982060;n#4371225;n#7959269;n#13442168;n#13369474;n#8236438;n#7951464;n#31264;n#372013;n#13695945
13815: n#6503724;n#14840755;n#3081021;n#14622893;n#3290771;n#6268096;n#3588414;n#13405296;n#6405699;n#5868954
13816: n#6118236;n#901083
13817: n#6121375;n#9259025;n#6115701;n#6121113;n#10319996
13818: s#144102;s#591513;s#2525732
13819: n#5859071;n#7328305;n#5857459;a#2504131
13820: v#594337;v#594621;v#595630;v#2230772;v#1045073;v#2199590;v#6523;n#5190804;n#14646610;v#2263027
13821: v#594337;v#594621;s#1375831;s#965894;a#1375174;v#595630;a#965606;s#1376705;s#1984411;n#14590542
13822: n#401783;n#1064148;n#7419792;n#426928;n#15274074;n#429048;n#515414;n#13489037;n#15271008;n#13452347
13823: v#948707;n#653388;n#13308999;n#13353280;n#6420781;n#6152125;n#7573696
13824: n#10486679;n#10646433;n#10193026
13825: n#2685365;n#2687539;n#2687682;n#2467746;n#2848118;n#14842560;n#3151500;n#4254777;n#3938244;n#7257582
13826: n#7560193;n#7577374;n#2790669;n#7576182;n#4247736;n#7702509;n#2935891;n#2761392;n#2873839;n#15246853
13827: n#10766718
13828: s#2064127;s#2068946;a#1410606;a#889831;a#2062670;r#361065;a#292448;a#1577771;a#1199751;r#22131
13829: GAP
13830: v#1236164;v#2023107;v#1562733;v#869126;v#1400044;n#64504;n#13980845;v#1561143;v#1239619;v#2667698
13831: n#1240850;n#5039819;n#6205018;n#6202686;n#6662712;n#6203030;n#13662190;n#4850117;n#14019138;s#732160
13832: n#3072201;n#4405907;n#6277280
13833: GAP
13834: n#6893285;s#1012855;n#238022;n#7217579;n#518669;n#7741623;n#521085;n#13272059;n#7329363;v#1717628
13835: n#8624385;n#8621598;n#14429985;n#586262;n#13947415;n#6264398;n#13945919;n#582388;n#13774404;n#4299215
13836: GAP
13837: n#6359657;n#3985684;n#4497962;n#9460046;n#9230041
13838: v#999079;v#961736;v#2409148;v#163915;v#995838;n#201671;v#1700934;v#1619725;v#996102;n#4074329
13839: v#999079;n#6344461;v#1029500;n#10202624;v#1028466;v#2447370;n#6343520;v#163915;v#2332445;v#995838
13840: n#5158431;n#5148699;n#13795180;n#4716864;n#14446493;s#1090820
13841: n#8456993;n#5733583;n#4377057;n#874806;n#13968547;n#5736149;n#7168623;n#939628;n#6528783;n#8106934
13842: GAP
13843: n#6624816;v#993014;n#7268967;v#2265726;v#1807882;n#8236621;v#726300;v#998886;v#1276970;v#2228698
13844: v#625119;n#6549661;v#626428;n#13994806;n#9337406;v#1380638;v#1546111;n#5808794;v#2129289;v#637259
13845: v#1546111;n#4299215;v#1860795;v#18158;n#7445480;v#2702120;n#15256417;v#2734488;v#1834485;v#2724258
13846: n#14258512;n#5537576
13847: n#7190941;n#6516955;v#2320903;n#868910
13848: n#8323825;n#591523;n#8380768;n#8311409;n#10317007
13849: n#9903501;n#2992211;n#3814906
13850: n#10015215;n#10088200;n#10014939;n#9952539;n#10474645;n#10015485;n#10164233;n#7328756;n#3769235;n#10299250
13851: v#799798;v#1909978;v#2478059;v#2218173;v#1884577;v#1215137;v#2062632;v#2381726;v#2320374;v#2427334
13852: n#3000684;n#3996145;n#4140064;n#3034663
13853: GAP
13854: n#5650579;n#5702275;n#13265011;n#6206800;n#13270038;n#5703429;n#5702726;n#879759;n#5615869;n#14437552
13855: v#1926311
13856: n#4422727;n#4518132
13857: GAP
13858: n#6310237;n#2684;n#5810948;n#5098942;n#6806469;n#5002352;n#1740;n#4424418;n#3588414;n#8059870
13859: n#15213406;n#15196186;n#14646610;n#10547145;n#15196444;n#10325243;n#3823540;n#13395652;n#12937822
13860: n#7426893;s#1549568;s#2275892;n#770997;n#13460299;s#621207;s#1297658;n#70965
13861: GAP
13862: n#3257065;n#2924116;n#3257210;n#2924713
13863: n#70965;n#766234;n#732746;n#757080;n#14464203;n#767477;n#74524;n#745005;n#6769392;n#68333
13864: GAP
13865: n#15250312;n#15249799;n#15250178
13866: n#3216402;n#2731629;n#13516842;n#4266375;n#4251144;n#13555599;n#7994941;n#4574067;n#3863262;n#3121897
13867: a#3022003;n#10066314;n#6168855
13868: n#5833683;n#7496463;n#14322699;n#7533877;n#7496755;n#4727694;n#7305098;n#7534430;n#5687338;n#13723712
13869: n#14099439
13870: n#13983515;n#4357930;n#4498523;n#3082807;n#10226556;n#3321103
13871: v#2570267;v#1998432;v#2000868;v#440286;v#1640855;v#459776;v#2001858;v#729109;v#2671880;v#2674879
13872: GAP
13873: n#6421016;n#3064350;n#6418901;n#6420678;n#8463969;n#5651242
13874: a#461311;s#461971;a#1694223;n#5093890;s#433529;n#13984468;s#364881;v#1330269;s#781974;s#430545
13875: r#113082;s#1853934;r#63172;n#5790944;r#46002;a#1535709;a#2069355;a#1410363;s#2070030;a#2064745
13876: a#2914213;n#4074482;s#1165943;s#1166656;n#13491060;n#661091;r#124933;a#1168988;n#3740161;n#13491616
13877: a#873603;a#808191;r#90651;s#156575;s#885099;s#1513512;n#13803158;n#11452218;s#2039845;a#1825671
13878: n#978413;n#979742;n#978580;n#987863;n#14842847;n#994449
13879: GAP
13880: n#10672371;n#10006337;n#10343554;a#2805039;n#9847010;a#2863464;n#10777147;s#900071;a#2863247;a#2022953
13881: n#6796119;n#6845599;n#5845140;n#4159058;n#7262108;n#13688033;n#7270179;n#4987620;n#13663340;n#5737153
13882: n#7001547;n#4975122
13883: GAP
13884: GAP
13885: n#5943066;n#13929852;n#7541053;n#5946687;n#14642417;n#8081668;n#13345286;n#8236621;n#14539268;n#5697363
13886: GAP
13887: n#10676877;n#604523;n#10014939;n#9623038;n#10388732;n#9963574;n#14821043;n#9953052;n#9614684;n#10208847
13888: GAP
13889: GAP
13890: v#2342800;v#433525;v#156601;v#230746;n#13497135;v#1738774;v#310386;v#1639105;v#46151;v#294245
13891: v#1974062;n#3281145;v#1455184;v#1976089;v#156601;v#423702;v#544549;v#549982;v#158503;n#3659292
13892: r#258677;r#110919;a#2441215;s#2441469;n#8613472;a#948103;r#110659;s#48858;r#230331;n#3307981
13893: a#132127;r#221985;r#61203;n#4059701;a#2312;n#5559256;s#2492383;n#2839910;r#222180;n#7272084
13894: n#2814533;n#2958343;n#10641413;n#3690473;n#4520170;n#4201733
13895: n#884466;a#1436003;n#8681222;s#1442826;a#546646;s#547641;n#6822831;a#2386612;n#6627006;n#6604319
13896: r#501990;v#2218173;n#8588294;r#110815;n#8588152;s#951831;s#331030;n#13832118;a#1692786;r#110533
13897: n#5271383;n#12508077;n#9454153;n#2815237;n#2084861
13898: n#6674791;n#6674542
13899: GAP
13900: n#817680;n#819274;n#4192858;n#1214863;n#954311;n#4071102;n#14539960;n#4191943;n#10770059;n#10150281
13901: v#156601;v#1974062;v#154966;v#154388;n#13497135;v#153263;v#544549;v#158503;n#3281145;v#229605
13902: n#2790669;v#326773;v#324806;v#324560;n#3459591;n#7686873;v#328370;n#7576781;v#1663749;v#322151
13903: s#1011973;n#6830997
13904: GAP
13905: n#14226056;n#14321953;n#14224757;n#14321814;n#8459087;n#14008567;n#4694809;n#14231794;n#350380;n#3076708
13906: n#13894434;n#14315192;n#14235200;n#366317;n#14318210;n#14289504;n#5624042;n#1139194;n#13501548;n#14316714
13907: GAP
13908: n#5561834;s#1018530
13909: GAP
13910: v#27268;n#14360459;v#25203;v#1304466;v#1491186;v#1491697;v#1456771;v#408085;n#3126090;n#14410089
13911: GAP
13912: GAP
13913: n#3967942;n#3262349;n#3505667;n#3261776
13914: n#2842573;n#3257065;n#2924116;n#3257210
13915: n#13337634;a#916706;s#348537
13916: GAP
13917: n#6166898;n#5661400;n#5871618
13918: n#4252077;n#3791053;v#1957273;n#4235291
13919: n#14563784;n#13983147;n#3769397;n#5018542;n#5986395;n#13988224;a#269989;n#8293336;n#8191701
13920: n#4577769;n#4149968;n#2157557;n#8616311;n#4372171;n#8108972;v#1398032;n#1458302;n#7687381;v#994076
13921: n#3688943;n#3839671;n#8599976
13922: v#345761;v#348746;v#1974062;v#156601;n#3281145;v#158503;v#1455184;v#544549;v#1651293;v#1968569
13923: v#2163301;n#654400;n#7396658;v#1717436;n#880046;n#139758;n#1020770;v#1724459;n#1078279;n#13550318
13924: n#4351233;n#3462747
13925: n#1027859;n#1030820;n#1029406;n#7450842;n#1027379;n#1032040;n#6505517;n#517728;n#6935911;n#15162388
13926: n#3368352;n#4112654;n#4112579;a#2040652;n#3469175;n#3893603;n#4501947
13927: s#1580306;a#2161432;s#1276150;a#1275562;n#13802306;s#651039;n#13725726;n#7924655;a#624026;a#1975138
13928: n#10781817;n#10776339
13929: n#7852833;n#7002312
13930: n#387897;n#678010;n#12475593;n#3832405;n#4452848;n#749491;n#13616688;n#13904843;n#5282746;n#3823540
13931: GAP
13932: s#825807;n#9643078;n#10042074;a#3138224;n#9748101;n#9747722;n#6950528
13933: n#6897474;n#10774329;s#825375;n#13834399
13934: v#1654628;v#1653442;v#1656788;v#1621555;v#1626138;v#1494310;v#1705494;n#6573337;v#1712704;n#5898568
13935: n#5933834;n#4921417;n#13358549;n#3375694;n#2768864;n#4145056;n#6613686;n#6568422;n#3339296;n#4059701
13936: v#1679806;v#2559752;v#1779165;v#1860795;n#15271008;v#2640440;v#243900;v#1321002;v#1859221;n#340192
13937: v#1679806;v#687523;v#1983597;v#1779165;v#350889;v#1868370;v#687295;v#2583545;v#848894
13938: n#14062725;n#14001348;n#14001852;n#13841863;n#8236621;n#4907153;n#7486145;n#809465;n#31921;n#9182524
13939: n#1327028;a#69060;n#14042735
13940: n#1326897;a#69217;n#11473685
13941: n#1027859;n#6665108;n#7450842;n#6664845;n#6505517;n#6508112;n#1029406;n#6664981;n#1030820;n#805034
13942: n#6505517;n#6665108
13943: v#1285440;v#1354673;v#193486;v#394813;n#2785648;v#740577;v#1295275;v#25203;n#7926785;n#6586471
13944: n#6343971;n#131485;n#3073977;n#442981;n#442847;n#326677;n#3074380;n#119893;n#7434209;n#7466415
13945: n#13711855;n#971463;n#2796995;n#10664340
13946: GAP
13947: v#1793177;v#69879;v#260470;v#64643;v#477941;v#848420;v#258857;v#1059564;n#1225027;n#1225997
13948: r#252740;n#15257829;a#1089369;n#15275094;v#2267529;v#2267060
13949: a#1089136;r#304787;r#252629;s#1439072;n#302001;n#13956905;s#595147;r#157000
13950: r#252740;a#1089369
13951: n#15137890;n#15163408
13952: n#7174433;n#5895723
13953: GAP
13954: n#9876454;n#10595164;n#8147670;n#9876701;n#586262;v#1667607;n#9876892
13955: n#6319575;a#466808;n#6319293;n#6337693;n#6320153;n#8056601;a#2635499
13956: r#115554;r#184412;n#5154517;r#509846;n#2898711;a#227507;s#733743;n#10113753;s#1462882;r#195428
13957: n#5988282;n#4863497;n#5679611;n#4863074;n#10198958;n#4817788;n#1248075;n#7205946;n#5988498;s#831225
13958: n#7181935;n#1170813;n#5683582;n#7181358;n#7546465;n#7366289;n#13980845;n#1170175;n#4748836;n#7180787
13959: n#9733028;v#865958;n#3990474;n#10455447
13960: a#3122400;n#4904162;n#3018209;n#9733899;n#2797692
13961: GAP
13962: n#14174549;n#14070360;n#7360647;n#14127211;n#14122235;n#7435533;a#1426375;n#14122053;n#6282383;n#14061805
13963: GAP
13964: GAP
13965: n#6372095;n#6880664;n#13886371;n#6366581;n#7108282;n#10418101;n#933259;n#13853808;n#6806469;n#10418302
13966: a#684480;a#550282;s#684782;s#656132;s#897015;n#7272084;a#464513;r#43003;a#1010025;a#550282
13967: n#220023;n#220522;n#220409;n#219012;n#223983;n#221056;n#14295389;n#273449;v#2482425;n#61290
13968: n#13949802;n#5047279;n#2469914;n#14435353
13969: GAP
13970: GAP
13971: GAP
13972: s#271580;a#269989;a#278551;a#56002;v#291873;a#338817;a#475125;v#2160433;n#8169573;n#4952120
13973: GAP
13974: GAP
13975: GAP
13976: GAP
13977: GAP
13978: GAP
13979: GAP
13980: n#3504420;n#3504723;a#329831;n#8404895;n#14618253;s#1277097;n#2994858;n#2806088;n#3387016;n#2993546
13981: GAP
13982: GAP
13983: n#5790944;s#1853934
13984: n#6319293
13985: n#10741493;n#6065208;n#5514905
13986: a#1041916;a#1045216;r#230331;r#110919;a#2769128;n#5846932;r#110659;a#948103;s#1043374;r#258677
13987: n#3424630;n#3789946;n#3287733
13988: n#3424630;n#3287733;n#3789946;n#3422771;n#3388990
13989: n#9930876;n#10160280;n#9931165;n#6369554;n#10221312;n#10100761;n#12345280;n#3601964;n#9884666;n#9940146
13990: GAP
13991: n#10355449;n#9901502;n#9962414
13992: s#2354897;n#2671780;s#1580306;a#851744;n#4746430;s#1854129
13993: s#775693;s#1863246;a#1900349;s#1900630;n#4769234;s#1792573
13994: GAP
13995: a#1914521;a#2976870;r#436676;a#2161432;n#4728068;s#1497387;n#4946877;n#5024254;a#684480
13996: n#5660268;n#577068;n#172710;n#4928903;n#13802634;n#13801424;n#27807;n#4377057;n#1023820;n#955060
13997: v#2437905;v#1019472;v#1035530;v#2461314;v#404642;v#1021629;v#761600;v#295966;v#299580;v#2462201
13998: v#892315;v#892467;n#7228971;v#352826;v#1805982;s#2548619;v#856824;v#2457233;v#1815628;n#3346455
13999: a#2707659;s#2396720;a#2395115;n#7571324;n#243918;a#1123148;s#2398378;a#1716227;a#133417;n#6518068
14000: n#10132988;n#2449183;n#2449350;n#10635460;n#10257647;a#9978;n#10151957;n#2396427;n#2449060;s#389310
14001: GAP
14002: n#7104574;n#8489627;n#6286395
14003: n#949619;n#5665146;n#6125041;n#10696251;n#5643190;n#5660268;n#933420;n#171249;n#5967977;n#99951
14004: n#7392483;n#7386920;v#909219;v#2187320;v#1045719;v#1044533;v#2188442;n#7211092;n#14644063;n#7384473
14005: s#210848;a#210446;n#9833896;v#126143;s#457998;s#211092;n#14911704;s#1698610;s#2354234;n#10100761
14006: n#14631871;n#4236182;n#5830059;n#10442232;n#9867437;n#9993252;n#4260934;n#10391513;n#1662784;n#9777012
14007: n#5802547;n#5781145
14008: n#3499142;n#4587648;n#4588739;n#9437241;n#13875185;n#3208556;n#4232800;n#3498536;n#4019541;n#4588365
14009: n#2084071;a#394562;a#402004;a#406867
14010: n#5327373
14011: GAP
14012: n#6403393;n#6404147;n#6407221;n#2156140;n#614730;n#6359877;n#3164532;n#6351613;n#6470073;n#5564590
14013: v#2718178;v#1212572;v#1340439;v#2202384;v#1224001;v#1340283;v#1216670;v#2681795;v#1548576;v#2680814
14014: n#5790242;n#879759;n#879271;n#161243;n#877127;n#142361;n#880269;n#1002956
14015: n#4060647;n#9627906;n#9769345;n#9958447;n#4043733;n#5299178;n#9984659;n#4041544;n#6333095;n#9759684
14016: v#812580;s#1271961
14017: n#892861;n#7167415;n#7238694;n#7218470;n#7240549;n#7217924;n#6893441;n#7160752;n#318735;n#7138085
14018: n#7904760;n#7904395;n#9328904;n#14701143
14019: n#6401526;n#7343713;n#3610270;n#5764973;n#5761559;n#5813822;n#353782;n#6766654;v#607780;n#8407969
14020: GAP
14021: GAP
14022: n#3991062;n#7197021;n#4446521;n#3990474;a#980527;n#3957315;n#2801525;n#5405751;n#4138977;n#4131929
14023: n#5733583;n#875246;n#6749881;n#5848541;n#5847956;n#14437552;n#5803379;n#5846054;n#5802185;n#6782680
14024: v#90513;n#335988;v#1779165
14025: 
14026: n#10207077
14027: v#1940403;v#1941093;v#459498;v#1835496;v#2058994;n#2190166;v#1926311;v#2059770;v#1840238;v#2075462
14028: GAP
14029: GAP
14030: n#8327390;n#596807;n#590047;n#1214863;n#3977678;n#10468962;n#15266265;n#1213886;n#8209687
14031: GAP
14032: v#1170052;n#13907272;n#3062651;n#9258715;n#6868582;n#2190166;n#3373060;n#3357376;v#1171183;n#4243370
14033: GAP
14034: GAP
14035: v#857923;v#857517;v#858568;n#10221777;v#1813668;v#861929;n#10221956
14036: n#8191701;n#10294139;n#4969703;a#2889746;n#3721590;n#8293003;n#8293336;n#9328904;n#9426788
14037: n#7675962
14038: GAP
14039: GAP
14040: 
14041: n#7771212;n#13136556;n#12318378;n#12319414;n#12318164;n#6869951
14042: GAP
14043: GAP
14044: n#4118021;n#3727837;n#3785237;n#167764;a#316274
14045: n#1114458;n#1115866;n#5817845;v#2728570;n#13809920;n#6675338;n#1090446;n#1091905;n#10525436;n#10147710
14046: n#10044879;n#10491309;n#10513120;n#10467179;n#9939154;n#9964659;n#10122765;n#3179701;n#10468962;n#9903639
14047: n#13422545;n#13286254;n#14986144;n#13298701;n#4221424;n#13359572
14048: n#9944022;n#9943811;n#9942697;n#10225219;n#10000787;n#3036022;n#9966710;n#9821086;n#9777353;n#10675721
14049: n#14641223;n#6832033;n#8588152;r#110815;a#948670;n#13832118;r#103087;n#3005285;n#15246353;r#501990
14050: n#40804;n#3757138;n#4468005;n#1113867;n#13659162
14051: n#9289331;r#141902;n#9308572;v#1611746;n#14915184;s#1258264;n#7028373;n#9438940;n#7724269;s#1252151
14052: 
14053: n#13841213;a#1945550;n#13843401;n#13843601;n#40420;n#39021;n#13794417;n#40152;n#11516113;n#13841651
14054: GAP
14055: n#6426111;n#6425065;n#4401088;n#6807198;n#6892016;n#13582013;n#6326526;n#6596978;v#789448;n#5121418
14056: n#2071028;n#2071294;n#2912440
14057: GAP
14058: GAP
14059: n#530554;v#1710190;n#428270;n#7020538
14060: n#8524735;n#8226335;n#8675967;n#4349306
14061: s#2067719;s#2067491;s#2507772;s#2506922;s#783469;a#1410363;a#2064745;a#2506555;a#2215977;a#612652
14062: n#6009433;n#2212062;n#2764614;n#3114634;n#4577426;n#5091194;n#5093581
14063: GAP
14064: n#9623038;n#10298912;n#9931640;n#9893344;n#9892831;n#10722575;n#3632277;n#9867956;n#10162991
14065: GAP
14066: s#1322323
14067: a#483048;s#482059;r#175778;a#135718;r#47392;a#1876006;s#1534282;s#193799;n#5098099;a#1533120
14068: a#2961688;n#6944911;n#9699403;n#13381734;n#14631502;n#10722385;n#9857007;n#1223672;n#8241309
14069: n#14813182;a#2905050;v#1292727;n#4159354;v#2146990;a#124918;n#6983795;n#3262519;n#4959230;n#9230768
14070: a#584820;a#107648;a#1325451;n#240184;n#10107303;a#2443406;s#866894;s#1818077;a#1325777;a#2619404
14071: n#7327805;n#8269396;n#5692419;n#13593219;n#5868954;s#684782;n#9364086;n#3081021;n#5850624;n#5859811
14072: v#452512;v#1640855;v#2649042;v#2671880;v#1679669;n#7670433;v#1183573;v#1693881;v#1712704;v#1104624
14073: GAP
14074: v#2519991;a#634062;s#634559;n#1267588;a#354090;s#230843;n#13290676;a#1288396;s#669942;v#229605
14075: GAP
14076: v#683280;v#631737;v#684273;v#2207206;v#683670;v#721098;v#628491;n#5916739;v#689344;n#5941423
14077: n#13497135;n#365709;n#13754293;n#871576;n#13550318;n#13253423;n#849523;n#13489037;n#849982;n#13517843
14078: n#4599396;n#4007894;n#5859630;n#3748886;n#3841417;n#582388;n#3129123;n#3316406;n#6268096;n#7037465
14079: v#1212572;v#1215137;v#1214265;v#1439190;v#2726164;v#781303;n#14437386;v#2413290;v#524682;v#345761
14080: n#10804102;n#9930876;n#10176357;n#10410815;n#9931165;a#2785874;n#9970699;n#9971135;n#10078806;n#9487252
14081: v#865958;v#864159;v#846509;v#864475;v#865387;v#906735;n#5140793;v#848420;v#864910;v#845299
14082: n#6203956;a#2922263;a#3043482
14083: n#3822171
14084: n#3917048;n#5125377;n#4403638;n#10416828
14085: n#13364212;n#13354985;n#13359690;n#13414159;n#6415419;n#13364368;n#13359572;n#13929037;n#3407122;n#634586
14086: n#2898585;n#13983717;n#4350905;s#1489325
14087: n#13724582;n#13724838;n#6515297;n#5403849;n#13659760
14088: GAP
14089: n#13725457;n#13721177;n#3733547;n#13736799;n#172710
14090: n#2324045;n#2324587;n#14765324;n#7666521;n#2324717;n#2326432;n#2324850;n#2364673;n#2365108;n#2366203
14091: n#5849789;n#4798365;n#4764242;n#4731497;n#5852125;n#5849040;n#4797824;n#933420;n#7154330;n#13244109
14092: n#3170635;n#4070727;n#3557512;n#4040759;n#9289331
14093: n#5578095;n#3524574;n#3929202;n#3511426;n#3511786;n#2764044;n#3116942;n#4258982;n#2156413;n#8208560
14094: n#7607605;n#3283827;n#8055150;n#7615774;n#7599468
14095: n#3830835;n#5598147
14096: GAP
14097: GAP
14098: n#3830835;n#5598147
14099: n#10419472;n#10638136;n#9984047;n#10080508;n#9873135;n#9931418;n#10722758;n#9931640;n#10148305
14100: n#10036929;n#10415037;n#3249569;n#2810471;n#10734963
14101: n#3424325;n#8253450;n#4080833;n#3724870;n#4526241
14102: GAP
14103: n#13819074;n#13968308
14104: n#11502322;v#2757475;n#11502497;n#15203791;v#2757828;n#11457496;n#6836059;n#13740168;n#3372029;n#15056827
14105: n#11501381;n#11494638;n#15008607;n#13772653;n#10516117;n#14858950;n#13671310;n#13540199;n#9428967;n#555648
14106: a#2697116;a#1517921;n#9924742;a#2696920;a#2697329;n#8160276;n#3036469;a#1518955;n#8166552;a#2697452
14107: n#14289387;n#14288871;n#12387839;n#4536335;n#7475870;n#4970758;n#1441425;n#3783430;n#12387478;n#4692638
14108: a#2941790;n#8698379;n#8562454;n#5258889;n#8172695;n#9686401;n#735936;n#9720967;n#8696931;a#3024132
14109: n#7649342;n#1960459
14110: s#1720642;a#1720280;s#2048977;s#1720930;s#2043587;s#1976532;s#1974979;n#13883346;a#1233347;n#5174653
14111: v#2436349;n#1134861;v#1028748;v#1807882;v#81725;v#990655;v#78760;v#652346;v#2514187;v#1033527
14112: GAP
14113: n#2412440;n#7667151;n#60201;n#2416410;n#5581693;n#2411705;n#10400108;n#7666733
14114: n#8195229;n#8196024;n#8196230;n#8191230
14115: n#1639187;n#9489601
14116: n#6813115;n#13790912;n#13585309;n#13947415;s#2203373
14117: n#4266162;n#8591486;n#4306080;n#8613985;n#8624385
14118: n#4569338;n#1081456;n#5946687;a#3052018;n#555138
14119: n#4338517;n#3025886;n#2880546;n#3574816;n#4140064;n#3800933
14120: 
14121: n#1126709;n#1126564;n#923444;n#4536038;n#13100677
14122: n#14794993;n#14965501;n#14795598;n#14795432
14123: GAP
14124: n#10485440;n#10187059;n#6397645;n#10609198;n#9617867;n#10187491;n#10655875;n#10663315;n#10695555
14125: n#2883344;n#2839910
14126: n#7061968;n#10627082
14127: n#5845332;n#7092158;n#5839024;n#5840188;n#7071942
14128: n#3981760;n#3373752;n#490569;n#2898711;n#3981464;n#491366;n#2899569
14129: n#3981566;n#3981464;n#3364340
14130: n#9878921;n#2403325;n#511041;n#511212
14131: n#10759331;n#10759151;n#9745732;a#2520219;n#10722385;n#9801864;a#2522267;v#1940403;v#2321757
14132: 
14133: 
14134: n#7062697;n#7060976
14135: n#1604330;n#9495962;s#31138;n#1617095;n#1604123;n#10230801;n#1616318;n#2152740;n#2773838;n#812526
14136: n#13995824;n#6782019;n#5198756;a#847399;n#5945642;n#6194216;n#5833840;a#2520219
14137: n#330160;n#15282696;n#5058140
14138: v#2733928;v#2162947;v#2763740;v#1878063;v#109660;v#2763450;v#123170;v#270699;v#2766390
14139: n#3391770;n#2739668;n#8358594
14140: GAP
14141: n#3652932;n#1145688;v#1285440;n#3670849;v#1286913
14142: GAP
14143: 
14144: n#9203827;a#2750483;a#2640086;n#9316454
14145: GAP
14146: n#2812949;v#1231980;n#7918309;n#4373894;n#3158885;n#4565375;n#2987492;n#4121511;n#3292475
14147: n#324056;n#323923
14148: GAP
14149: n#7999068;n#5864758;n#3581125
14150: n#2931417;n#8227214;n#520672;n#2796995;n#13711855
14151: GAP
14152: n#15192008;n#4684358
14153: n#9391223;n#13640866;n#6834351
14154: GAP
14155: GAP
14156: a#2061799;s#2062133;s#621207;n#4910135
14157: n#15085472;n#6413020;n#15244650;n#14840755;n#14631502
14158: n#3142579;n#4150474
14159: GAP
14160: GAP
14161: n#723547;n#7741623;n#13272059;n#235435
14162: GAP
14163: GAP
14164: n#2896949;n#9873899;n#3324629;n#9614315
14165: n#14632129;n#13664396
14166: n#4044119;n#4306080;n#4043733
14167: n#13964466;n#775095
14168: GAP
